wisteria02	0	0	2.	2.	NNP	(NP*	***
wisteria02	132	29	crime	crime	NN	*)))))))))	***
wisteria02	132	30	.	.	.	*)	***

wisteria02	133	0	Every	Every	DT	(S(S(NP*	***
wisteria02	133	1	effort	effort	NN	*)	***
wisteria02	133	2	was	be	VBD	(VP*	***
wisteria02	133	3	made	make	VBN	(VP*	***
wisteria02	133	4	by	by	IN	(PP*	***
wisteria02	133	5	Inspector	Inspector	NNP	(NP(NP*	***
wisteria02	133	6	Baynes	Baynes	NNP	*)	***
wisteria02	133	7	,	,	,	*	***
wisteria02	133	8	who	who	WP	(SBAR(WHNP*)	***
wisteria02	133	9	has	have	VBZ	(S(VP*	***
wisteria02	133	10	the	the	DT	(NP*	***
wisteria02	133	11	case	case	NN	*)	***
wisteria02	133	12	in	in	IN	(PP*	***
wisteria02	133	13	hand	hand	NN	(NP*))	***
wisteria02	133	14	,	,	,	*	***
wisteria02	133	15	to	to	TO	(S(VP*	***
wisteria02	133	16	ascertain	ascertain	VB	(VP*	***
wisteria02	133	17	the	the	DT	(NP(NP*	***
wisteria02	133	18	hiding	hide	VBG	*	***
wisteria02	133	19	place	place	NN	*)	***
wisteria02	133	20	of	of	IN	(PP*	***
wisteria02	133	21	the	the	DT	(NP*	***
wisteria02	133	22	fugitives	fugitive	NNS	*))))))))))))))	***
wisteria02	133	23	,	,	,	*	***
wisteria02	133	24	and	and	CC	*	***
wisteria02	133	25	he	he	PRP	(S(NP*)	***
wisteria02	133	26	had	have	VBD	(VP*	***
wisteria02	133	27	good	good	JJ	(NP(NP*	***
wisteria02	133	28	reason	reason	NN	*)	***
wisteria02	133	29	to	to	TO	(SBAR(S(VP*	***
wisteria02	133	30	believe	believe	VB	(VP*	***
wisteria02	133	31	that	that	IN	(SBAR*	***
wisteria02	133	32	they	they	PRP	(S(NP*)	***
wisteria02	133	33	had	have	VBD	(VP(VP*	***
wisteria02	133	34	not	not	RB	*	***
wisteria02	133	35	gone	go	VBN	(VP*	***
wisteria02	133	36	far	far	RB	(ADVP*)))	***
wisteria02	133	37	but	but	CC	*	***
wisteria02	133	38	were	be	VBD	(VP*	***
wisteria02	133	39	lurking	lurk	VBG	(VP*	***
wisteria02	133	40	in	in	IN	(PP*	***
wisteria02	133	41	some	some	DT	(NP(NP*	***
wisteria02	133	42	retreat	retreat	NN	*)	***
wisteria02	133	43	which	which	WDT	(SBAR(WHNP*)	***
wisteria02	133	44	had	have	VBD	(S(VP*	***
wisteria02	133	45	been	be	VBN	(VP*	***
wisteria02	133	46	already	already	RB	(ADJP*	***
wisteria02	133	47	prepared	prepare	JJ	*)))))))))))))))))))	***
wisteria02	133	48	.	.	.	*)	***

wisteria02	134	0	It	It	PRP	(S(NP*)	***
wisteria02	134	1	was	be	VBD	(VP*	***
wisteria02	134	2	certain	certain	JJ	(ADJP*)	***
wisteria02	134	3	from	from	IN	(PP*	***
wisteria02	134	4	the	the	DT	(NP*	***
wisteria02	134	5	first	first	JJ	*))	***
wisteria02	134	6	,	,	,	*	***
wisteria02	134	7	however	however	RB	(ADVP*)	***
wisteria02	134	8	,	,	,	*	***
wisteria02	134	9	that	that	IN	(SBAR*	***
wisteria02	134	10	they	they	PRP	(S(NP*)	***
wisteria02	134	11	would	would	MD	(VP*	***
wisteria02	134	12	eventually	eventually	RB	(ADVP*)	***
wisteria02	134	13	be	be	VB	(VP*	***
wisteria02	134	14	detected	detect	VBN	(VP*	***
wisteria02	134	15	,	,	,	*	***
wisteria02	134	16	as	as	IN	(SBAR*	***
wisteria02	134	17	the	the	DT	(S(NP*	***
wisteria02	134	18	cook	cook	NN	*)	***
wisteria02	134	19	,	,	,	*	***
wisteria02	134	20	from	from	IN	(PP*	***
wisteria02	134	21	the	the	DT	(NP(NP*	***
wisteria02	134	22	evidence	evidence	NN	*)	***
wisteria02	134	23	of	of	IN	(PP*	***
wisteria02	134	24	one	one	CD	(NP(NP(QP*	***
wisteria02	134	25	or	or	CC	*	***
wisteria02	134	26	two	two	CD	*)	***
wisteria02	134	27	tradespeople	tradespeople	NN	*)	***
wisteria02	134	28	who	who	WP	(SBAR(WHNP*)	***
wisteria02	134	29	have	have	VBP	(S(VP*	***
wisteria02	134	30	caught	catch	VBN	(VP*	***
wisteria02	134	31	a	a	DT	(NP(NP*	***
wisteria02	134	32	glimpse	glimpse	NN	*)	***
wisteria02	134	33	of	of	IN	(PP*	***
wisteria02	134	34	him	him	PRP	(NP*)))	***
wisteria02	134	35	through	through	IN	(PP*	***
wisteria02	134	36	the	the	DT	(NP*	***
wisteria02	134	37	window	window	NN	*))))))))))	***
wisteria02	134	38	,	,	,	*	***
wisteria02	134	39	was	be	VBD	(VP*	***
wisteria02	134	40	a	a	DT	(NP(NP*	***
wisteria02	134	41	man	man	NN	*)	***
wisteria02	134	42	of	of	IN	(PP*	***
wisteria02	134	43	most	most	RBS	(NP*	***
wisteria02	134	44	remarkable	remarkable	JJ	*	***
wisteria02	134	45	appearance	appearance	NN	*))))	***
wisteria02	134	46	--	--	:	*	***
wisteria02	134	47	being	be	VBG	(S(VP*	***
wisteria02	134	48	a	a	DT	(NP*	***
wisteria02	134	49	huge	huge	JJ	(ADJP*	***
wisteria02	134	50	and	and	CC	*	***
wisteria02	134	51	hideous	hideous	JJ	*)	***
wisteria02	134	52	mulatto	mulatto	NN	*)))))	***
wisteria02	134	53	,	,	,	*	***
wisteria02	134	54	with	with	IN	(PP*	***
wisteria02	134	55	yellowish	yellowish	JJ	(NP(NP*	***
wisteria02	134	56	features	feature	NNS	*)	***
wisteria02	134	57	of	of	IN	(PP*	***
wisteria02	134	58	a	a	DT	(NP*	***
wisteria02	134	59	pronounced	pronounced	JJ	*	***
wisteria02	134	60	negroid	negroid	NN	*	***
wisteria02	134	61	type	type	NN	*))))))))))	***
wisteria02	134	62	.	.	.	*)	***

wisteria02	135	0	This	This	DT	(S(NP*	***
wisteria02	135	1	man	man	NN	*)	***
wisteria02	135	2	has	have	VBZ	(VP*	***
wisteria02	135	3	been	be	VBN	(VP*	***
wisteria02	135	4	seen	see	VBN	(VP*	***
wisteria02	135	5	since	since	IN	(PP*	***
wisteria02	135	6	the	the	DT	(NP*	***
wisteria02	135	7	crime	crime	NN	*))	***
wisteria02	135	8	,	,	,	*	***
wisteria02	135	9	for	for	IN	(SBAR*	***
wisteria02	135	10	he	he	PRP	(S(NP*)	***
wisteria02	135	11	was	be	VBD	(VP*	***
wisteria02	135	12	detected	detect	VBN	(VP*	***
wisteria02	135	13	and	and	CC	*	***
wisteria02	135	14	pursued	pursue	VBN	*	***
wisteria02	135	15	by	by	IN	(PP*	***
wisteria02	135	16	Constable	Constable	NNP	(NP*	***
wisteria02	135	17	Walters	Walters	NNP	*))	***
wisteria02	135	18	on	on	IN	(PP*	***
wisteria02	135	19	the	the	DT	(NP(NP*	***
wisteria02	135	20	same	same	JJ	*	***
wisteria02	135	21	evening	evening	NN	*)	***
wisteria02	135	22	,	,	,	*	***
wisteria02	135	23	when	when	WRB	(SBAR(WHADVP*)	***
wisteria02	135	24	he	he	PRP	(S(NP*)	***
wisteria02	135	25	had	have	VBD	(VP*	***
wisteria02	135	26	the	the	DT	(NP*	***
wisteria02	135	27	audacity	audacity	NN	*	***
wisteria02	135	28	to	to	TO	(S(VP*	***
wisteria02	135	29	revisit	revisit	VB	(VP*	***
wisteria02	135	30	Wisteria	Wisteria	NNP	(NP*	***
wisteria02	135	31	Lodge	Lodge	NNP	*)))))))))))))))))	***
wisteria02	135	32	.	.	.	*)	***

wisteria02	136	0	Inspector	Inspector	NNP	(S(NP(NP*	***
wisteria02	136	1	Baynes	Baynes	NNP	*)	***
wisteria02	136	2	,	,	,	*	***
wisteria02	136	3	considering	consider	VBG	(VP*	***
wisteria02	136	4	that	that	IN	(SBAR*	***
wisteria02	136	5	such	such	PDT	(S(NP*	***
wisteria02	136	6	a	a	DT	*	***
wisteria02	136	7	visit	visit	NN	*)	***
wisteria02	136	8	must	must	MD	(VP(VP*	***
wisteria02	136	9	have	have	VB	(VP*	***
wisteria02	136	10	some	some	DT	(NP*	***
wisteria02	136	11	purpose	purpose	NN	*)	***
wisteria02	136	12	in	in	IN	(PP*	***
wisteria02	136	13	view	view	NN	(NP*))))	***
wisteria02	136	14	and	and	CC	*	***
wisteria02	136	15	was	be	VBD	(VP*	***
wisteria02	136	16	likely	likely	JJ	(ADJP*	***
wisteria02	136	17	,	,	,	(PRN*	***
wisteria02	136	18	therefore	therefore	RB	(ADVP*)	***
wisteria02	136	19	,	,	,	*)	***
wisteria02	136	20	to	to	TO	(S(VP*	***
wisteria02	136	21	be	be	VB	(VP*	***
wisteria02	136	22	repeated	repeat	VBN	(VP*))))))))))	***
wisteria02	136	23	,	,	,	*)	***
wisteria02	136	24	abandoned	abandon	VBD	(VP(VP*	***
wisteria02	136	25	the	the	DT	(NP*	***
wisteria02	136	26	house	house	NN	*))	***
wisteria02	136	27	but	but	CC	*	***
wisteria02	136	28	left	leave	VBD	(VP*	***
wisteria02	136	29	an	an	DT	(NP*	***
wisteria02	136	30	ambuscade	ambuscade	NN	*)	***
wisteria02	136	31	in	in	IN	(PP*	***
wisteria02	136	32	the	the	DT	(NP*	***
wisteria02	136	33	shrubbery	shrubbery	NN	*))))	***
wisteria02	136	34	.	.	.	*)	***

wisteria02	137	0	The	The	DT	(S(NP*	***
wisteria02	137	1	man	man	NN	*)	***
wisteria02	137	2	walked	walk	VBD	(VP(VP*	***
wisteria02	137	3	into	into	IN	(PP*	***
wisteria02	137	4	the	the	DT	(NP*	***
wisteria02	137	5	trap	trap	NN	*)))	***
wisteria02	137	6	and	and	CC	*	***
wisteria02	137	7	was	be	VBD	(VP*	***
wisteria02	137	8	captured	capture	VBN	(VP*	***
wisteria02	137	9	last	last	JJ	(NP*	***
wisteria02	137	10	night	night	NN	*)	***
wisteria02	137	11	after	after	IN	(PP*	***
wisteria02	137	12	a	a	DT	(NP(NP*	***
wisteria02	137	13	struggle	struggle	NN	*)	***
wisteria02	137	14	in	in	IN	(SBAR(WHPP*	***
wisteria02	137	15	which	which	WDT	(WHNP*))	***
wisteria02	137	16	Constable	Constable	NNP	(S(NP*	***
wisteria02	137	17	Downing	Downing	NNP	*)	***
wisteria02	137	18	was	be	VBD	(VP*	***
wisteria02	137	19	badly	badly	RB	(VP(ADVP*)	***
wisteria02	137	20	bitten	bite	VBN	*	***
wisteria02	137	21	by	by	IN	(PP*	***
wisteria02	137	22	the	the	DT	(NP*	***
wisteria02	137	23	savage	savage	NN	*)))))))))))	***
wisteria02	137	24	.	.	.	*)	***

wisteria02	138	0	We	We	PRP	(S(NP*)	***
wisteria02	138	1	understand	understand	VBP	(VP*	***
wisteria02	138	2	that	that	IN	(SBAR(SBAR*	***
wisteria02	138	3	when	when	WRB	(S(SBAR(WHADVP*)	***
wisteria02	138	4	the	the	DT	(S(NP*	***
wisteria02	138	5	prisoner	prisoner	NN	*)	***
wisteria02	138	6	is	be	VBZ	(VP*	***
wisteria02	138	7	brought	bring	VBN	(VP*	***
wisteria02	138	8	before	before	IN	(PP*	***
wisteria02	138	9	the	the	DT	(NP*	***
wisteria02	138	10	magistrates	magistrate	NNS	*))))))	***
wisteria02	138	11	a	a	DT	(NP*	***
wisteria02	138	12	remand	remand	NN	*)	***
wisteria02	138	13	will	will	MD	(VP*	***
wisteria02	138	14	be	be	VB	(VP*	***
wisteria02	138	15	applied	apply	VBN	(VP*	***
wisteria02	138	16	for	for	IN	(PP*)	***
wisteria02	138	17	by	by	IN	(PP*	***
wisteria02	138	18	the	the	DT	(NP*	***
wisteria02	138	19	police	police	NNS	*)))))))	***
wisteria02	138	20	,	,	,	*	***
wisteria02	138	21	and	and	CC	*	***
wisteria02	138	22	that	that	IN	(SBAR*	***
wisteria02	138	23	great	great	JJ	(S(NP*	***
wisteria02	138	24	developments	development	NNS	*)	***
wisteria02	138	25	are	be	VBP	(VP*	***
wisteria02	138	26	hoped	hop	VBN	(VP*	***
wisteria02	138	27	from	from	IN	(PP*	***
wisteria02	138	28	his	his	PRP$	(NP*	***
wisteria02	138	29	capture	capture	NN	*))))))))	***
wisteria02	138	30	.	.	.	*	***
wisteria02	138	31	''	''	''	*)	***

wisteria02	139	0	``	``	``	(SINV*	***
wisteria02	139	1	Really	Really	RB	(S(ADVP*)	***
wisteria02	139	2	we	we	PRP	(NP*)	***
wisteria02	139	3	must	must	MD	(VP*	***
wisteria02	139	4	see	see	VB	(VP*	***
wisteria02	139	5	Baynes	Bayne	NNP	(NP*)	***
wisteria02	139	6	at	at	IN	(ADVP*	***
wisteria02	139	7	once	once	RB	*))))	***
wisteria02	139	8	,	,	,	*	***
wisteria02	139	9	''	''	''	*	***
wisteria02	139	10	cried	cry	VBD	(VP*)	***
wisteria02	139	11	Holmes	Holmes	NNP	(NP(NP*)	***
wisteria02	139	12	,	,	,	*	***
wisteria02	139	13	picking	pick	VBG	(VP*	***
wisteria02	139	14	up	up	RP	(PRT*)	***
wisteria02	139	15	his	his	PRP$	(NP*	***
wisteria02	139	16	hat	hat	NN	*)))	***
wisteria02	139	17	.	.	.	*)	***

wisteria02	140	0	``	``	``	(S*	***
wisteria02	140	1	We	We	PRP	(NP*)	***
wisteria02	140	2	will	will	MD	(VP*	***
wisteria02	140	3	just	just	RB	(ADVP*)	***
wisteria02	140	4	catch	catch	VB	(VP*	***
wisteria02	140	5	him	him	PRP	(NP*)	***
wisteria02	140	6	before	before	IN	(SBAR*	***
wisteria02	140	7	he	he	PRP	(S(NP*)	***
wisteria02	140	8	starts	start	VBP	(VP*)))))	***
wisteria02	140	9	.	.	.	*	***
wisteria02	140	10	''	''	''	*)	***

wisteria02	141	0	We	We	PRP	(S(NP*)	***
wisteria02	141	1	hurried	hurry	VBN	(VP(VP*	***
wisteria02	141	2	down	down	IN	(PP*	***
wisteria02	141	3	the	the	DT	(NP*	***
wisteria02	141	4	village	village	NN	*	***
wisteria02	141	5	street	street	NN	*)))	***
wisteria02	141	6	and	and	CC	*	***
wisteria02	141	7	found	find	VBD	(VP*	***
wisteria02	141	8	,	,	,	*	***
wisteria02	141	9	as	as	IN	(SBAR*	***
wisteria02	141	10	we	we	PRP	(S(NP*)	***
wisteria02	141	11	had	have	VBD	(VP*	***
wisteria02	141	12	expected	expect	VBN	(VP*	***
wisteria02	141	13	,	,	,	*	***
wisteria02	141	14	that	that	IN	(SBAR*	***
wisteria02	141	15	the	the	DT	(S(NP*	***
wisteria02	141	16	inspector	inspector	NN	*)	***
wisteria02	141	17	was	be	VBD	(VP*	***
wisteria02	141	18	just	just	RB	(ADVP*)	***
wisteria02	141	19	leaving	leave	VBG	(VP*	***
wisteria02	141	20	his	his	PRP$	(NP*	***
wisteria02	141	21	lodgings	lodging	NNS	*)))))))))))	***
wisteria02	141	22	.	.	.	*)	***

wisteria02	142	0	``	``	``	(S*	***
wisteria02	142	1	You	You	PRP	(S(NP*)	***
wisteria02	142	2	've	've	VBP	(VP*	***
wisteria02	142	3	seen	see	VBN	(VP*	***
wisteria02	142	4	the	the	DT	(NP*	***
wisteria02	142	5	paper	paper	NN	*))))	***
wisteria02	142	6	,	,	,	*	***
wisteria02	142	7	Mr.	Mr.	NNP	(NP*	***
wisteria02	142	8	Holmes	Holmes	NNP	*)	***
wisteria02	142	9	?	?	.	*	***
wisteria02	142	10	''	''	''	*	***
wisteria02	142	11	he	he	PRP	(NP*)	***
wisteria02	142	12	asked	ask	VBD	(VP*	***
wisteria02	142	13	,	,	,	*	***
wisteria02	142	14	holding	hold	VBG	(S(VP*	***
wisteria02	142	15	one	one	CD	(NP*)	***
wisteria02	142	16	out	out	RP	(PRT*)	***
wisteria02	142	17	to	to	TO	(PP*	***
wisteria02	142	18	us	us	PRP	(NP*)))))	***
wisteria02	142	19	.	.	.	*)	***

wisteria02	143	0	``	``	``	(S(INTJ*	***
wisteria02	143	1	Yes	Yes	UH	*	***
wisteria02	143	2	,	,	,	*	***
wisteria02	143	3	Baynes	Bayne	NNP	*)	***
wisteria02	143	4	,	,	,	*	***
wisteria02	143	5	I	I	PRP	(NP*)	***
wisteria02	143	6	've	've	VBP	(VP*	***
wisteria02	143	7	seen	see	VBN	(VP*	***
wisteria02	143	8	it	it	PRP	(NP*)))	***
wisteria02	143	9	.	.	.	*)	***

wisteria02	144	0	Pray	Pray	NNP	(S(NP*)	***
wisteria02	144	1	do	do	VBP	(VP*	***
wisteria02	144	2	n't	n't	RB	*	***
wisteria02	144	3	think	think	VB	(VP*	***
wisteria02	144	4	it	it	PRP	(NP*)	***
wisteria02	144	5	a	a	DT	(NP*	***
wisteria02	144	6	liberty	liberty	NN	*)	***
wisteria02	144	7	if	if	IN	(SBAR*	***
wisteria02	144	8	I	I	PRP	(S(NP*)	***
wisteria02	144	9	give	give	VBP	(VP*	***
wisteria02	144	10	you	you	PRP	(NP*)	***
wisteria02	144	11	a	a	DT	(NP(NP*	***
wisteria02	144	12	word	word	NN	*)	***
wisteria02	144	13	of	of	IN	(PP*	***
wisteria02	144	14	friendly	friendly	JJ	(NP*	***
wisteria02	144	15	warning	warning	NN	*))))))))	***
wisteria02	144	16	.	.	.	*	***
wisteria02	144	17	''	''	''	*)	***

wisteria02	145	0	``	``	``	(FRAG*	***
wisteria02	145	1	Of	Of	IN	(NP(NP(QP*	***
wisteria02	145	2	warning	warning	NN	*))	***
wisteria02	145	3	,	,	,	*	***
wisteria02	145	4	Mr.	Mr.	NNP	(NP*	***
wisteria02	145	5	Holmes	Holmes	NNP	*))	***
wisteria02	145	6	?	?	.	*	***
wisteria02	145	7	''	''	''	*)	***

wisteria02	146	0	``	``	``	(S*	***
wisteria02	146	1	I	I	PRP	(S(NP*)	***
wisteria02	146	2	have	have	VBP	(VP*	***
wisteria02	146	3	looked	look	VBN	(VP*	***
wisteria02	146	4	into	into	IN	(PP*	***
wisteria02	146	5	this	this	DT	(NP*	***
wisteria02	146	6	case	case	NN	*))	***
wisteria02	146	7	with	with	IN	(PP*	***
wisteria02	146	8	some	some	DT	(NP*	***
wisteria02	146	9	care	care	NN	*)))))	***
wisteria02	146	10	,	,	,	*	***
wisteria02	146	11	and	and	CC	*	***
wisteria02	146	12	I	I	PRP	(S(NP*)	***
wisteria02	146	13	am	be	VBP	(VP*	***
wisteria02	146	14	not	not	RB	*	***
wisteria02	146	15	convinced	convinced	VBN	(ADJP*	***
wisteria02	146	16	that	that	IN	(SBAR*	***
wisteria02	146	17	you	you	PRP	(S(NP*)	***
wisteria02	146	18	are	be	VBP	(VP*	***
wisteria02	146	19	on	on	IN	(PP*	***
wisteria02	146	20	the	the	DT	(NP*	***
wisteria02	146	21	right	right	JJ	*	***
wisteria02	146	22	lines	line	NNS	*))))))))	***
wisteria02	146	23	.	.	.	*)	***

wisteria02	147	0	I	I	PRP	(S(NP*)	***
wisteria02	147	1	do	do	VBP	(VP*	***
wisteria02	147	2	n't	n't	RB	*	***
wisteria02	147	3	want	want	VB	(VP*	***
wisteria02	147	4	you	you	PRP	(S(NP*)	***
wisteria02	147	5	to	to	TO	(VP*	***
wisteria02	147	6	commit	commit	VB	(VP*	***
wisteria02	147	7	yourself	yourself	PRP	(NP*)	***
wisteria02	147	8	too	too	RB	(ADVP*	***
wisteria02	147	9	far	far	RB	*)	***
wisteria02	147	10	unless	unless	IN	(SBAR*	***
wisteria02	147	11	you	you	PRP	(S(NP*)	***
wisteria02	147	12	are	be	VBP	(VP*	***
wisteria02	147	13	sure	sure	JJ	(ADJP*)))))))))	***
wisteria02	147	14	.	.	.	*	***
wisteria02	147	15	''	''	''	*)	***

wisteria02	148	0	``	``	``	(S*	***
wisteria02	148	1	You	You	PRP	(NP*)	***
wisteria02	148	2	're	're	VBP	(VP*	***
wisteria02	148	3	very	very	JJ	(NP(NP*	***
wisteria02	148	4	kind	kind	NN	*)	***
wisteria02	148	5	,	,	,	*	***
wisteria02	148	6	Mr.	Mr.	NNP	(NP*	***
wisteria02	148	7	Holmes	Holmes	NNP	*)))	***
wisteria02	148	8	.	.	.	*	***
wisteria02	148	9	''	''	''	*)	***

wisteria02	149	0	``	``	``	(S*	***
wisteria02	149	1	I	I	PRP	(S(NP*)	***
wisteria02	149	2	assure	assure	VB	(VP*	***
wisteria02	149	3	you	you	PRP	(NP*)))	***
wisteria02	149	4	I	I	PRP	(NP*)	***
wisteria02	149	5	speak	speak	VBP	(VP*	***
wisteria02	149	6	for	for	IN	(PP*	***
wisteria02	149	7	your	your	PRP$	(NP*	***
wisteria02	149	8	good	good	NN	*)))	***
wisteria02	149	9	.	.	.	*	***
wisteria02	149	10	''	''	''	*)	***

wisteria02	150	0	It	It	PRP	(S(NP*)	***
wisteria02	150	1	seemed	seem	VBD	(VP*	***
wisteria02	150	2	to	to	TO	(PP*	***
wisteria02	150	3	me	me	PRP	(NP*))	***
wisteria02	150	4	that	that	DT	(PP(NP*	***
wisteria02	150	5	something	something	NN	*)	***
wisteria02	150	6	like	like	IN	*	***
wisteria02	150	7	a	a	DT	(NP(NP*	***
wisteria02	150	8	wink	wink	NN	*)	***
wisteria02	150	9	quivered	quiver	VBN	(VP*	***
wisteria02	150	10	for	for	IN	(PP*	***
wisteria02	150	11	an	an	DT	(NP(NP*	***
wisteria02	150	12	instant	instant	JJ	*	***
wisteria02	150	13	over	over	IN	(QP*	***
wisteria02	150	14	one	one	CD	*))	***
wisteria02	150	15	of	of	IN	(PP*	***
wisteria02	150	16	Mr.	Mr.	NNP	(NP(NP*	***
wisteria02	150	17	Baynes	Baynes	NNP	*	***
wisteria02	150	18	's	's	POS	*)	***
wisteria02	150	19	tiny	tiny	JJ	*	***
wisteria02	150	20	eyes	eye	NNS	*))))))))	***
wisteria02	150	21	.	.	.	*)	***

wisteria02	151	0	``	``	``	(S*	***
wisteria02	151	1	We	We	PRP	(NP*)	***
wisteria02	151	2	agreed	agree	VBD	(VP*	***
wisteria02	151	3	to	to	TO	(S(VP*	***
wisteria02	151	4	work	work	VB	(VP*	***
wisteria02	151	5	on	on	IN	(PP*	***
wisteria02	151	6	our	our	PRP$	(NP*	***
wisteria02	151	7	own	own	JJ	*	***
wisteria02	151	8	lines	line	NNS	*))	***
wisteria02	151	9	,	,	,	*	***
wisteria02	151	10	Mr.	Mr.	NNP	(S(NP*	***
wisteria02	151	11	Holmes	Holmes	NNP	*))))))	***
wisteria02	151	12	.	.	.	*)	***

wisteria02	152	0	That	That	DT	(S(NP*)	***
wisteria02	152	1	's	'	VBZ	(VP*	***
wisteria02	152	2	what	what	WP	(SBAR(WHNP*)	***
wisteria02	152	3	I	I	PRP	(S(NP*)	***
wisteria02	152	4	am	be	VBP	(VP*	***
wisteria02	152	5	doing	do	VBG	(VP*)))))	***
wisteria02	152	6	.	.	.	*	***
wisteria02	152	7	''	''	''	*)	***

wisteria02	153	0	``	``	``	(SINV*	***
wisteria02	153	1	Oh	Oh	UH	(FRAG(INTJ*)	***
wisteria02	153	2	,	,	,	*	***
wisteria02	153	3	very	very	RB	(ADJP*	***
wisteria02	153	4	good	good	JJ	*))	***
wisteria02	153	5	,	,	,	*	***
wisteria02	153	6	''	''	''	*	***
wisteria02	153	7	said	say	VBD	(VP*)	***
wisteria02	153	8	Holmes	Holmes	NNP	(NP*)	***
wisteria02	153	9	.	.	.	*)	***

wisteria02	154	0	``	``	``	(S*	***
wisteria02	154	1	Do	Do	VBP	(VP*	***
wisteria02	154	2	n't	n't	RB	*	***
wisteria02	154	3	blame	blame	VB	(VP*	***
wisteria02	154	4	me	me	PRP	(NP*)))	***
wisteria02	154	5	.	.	.	*	***
wisteria02	154	6	''	''	''	*)	***

wisteria02	155	0	``	``	``	(S(INTJ*	***
wisteria02	155	1	No	No	UH	*	***
wisteria02	155	2	,	,	,	*	***
wisteria02	155	3	sir	sir	NNP	*	***
wisteria02	155	4	;	;	:	*)	***
wisteria02	155	5	I	I	PRP	(NP*)	***
wisteria02	155	6	believe	believe	VBP	(VP*	***
wisteria02	155	7	you	you	PRP	(SBAR(S(NP*)	***
wisteria02	155	8	mean	mean	VBP	(VP*	***
wisteria02	155	9	well	well	RB	(ADVP*)	***
wisteria02	155	10	by	by	IN	(PP*	***
wisteria02	155	11	me	me	PRP	(NP*))))))	***
wisteria02	155	12	.	.	.	*)	***

wisteria02	156	0	But	But	CC	(S*	***
wisteria02	156	1	we	we	PRP	(NP*	***
wisteria02	156	2	all	all	DT	*)	***
wisteria02	156	3	have	have	VBP	(VP*	***
wisteria02	156	4	our	our	PRP$	(NP(NP*	***
wisteria02	156	5	own	own	JJ	*	***
wisteria02	156	6	systems	system	NNS	*)	***
wisteria02	156	7	,	,	,	*	***
wisteria02	156	8	Mr.	Mr.	NNP	(NP*	***
wisteria02	156	9	Holmes	Holmes	NNP	*)))	***
wisteria02	156	10	.	.	.	*)	***

wisteria02	157	0	You	You	PRP	(S(S(NP*)	***
wisteria02	157	1	have	have	VBP	(VP*	***
wisteria02	157	2	yours	your	NNS	(NP*)))	***
wisteria02	157	3	,	,	,	*	***
wisteria02	157	4	and	and	CC	*	***
wisteria02	157	5	maybe	maybe	RB	(S(ADVP*)	***
wisteria02	157	6	I	I	PRP	(NP*)	***
wisteria02	157	7	have	have	VBP	(VP*	***
wisteria02	157	8	mine	mine	PRP	(NP*)))	***
wisteria02	157	9	.	.	.	*	***
wisteria02	157	10	''	''	''	*)	***

wisteria02	158	0	``	``	``	(S*	***
wisteria02	158	1	Let	Let	VB	(VP*	***
wisteria02	158	2	us	us	PRP	(S(NP*)	***
wisteria02	158	3	say	say	VB	(VP*	***
wisteria02	158	4	no	no	DT	(ADVP*	***
wisteria02	158	5	more	more	RBR	*)	***
wisteria02	158	6	about	about	IN	(PP*	***
wisteria02	158	7	it	it	PRP	(NP*)))))	***
wisteria02	158	8	.	.	.	*	***
wisteria02	158	9	''	''	''	*)	***

wisteria02	159	0	``	``	``	(S*	***
wisteria02	159	1	You	You	PRP	(NP*)	***
wisteria02	159	2	're	're	VBP	(VP*	***
wisteria02	159	3	welcome	welcome	JJ	(ADJP*)	***
wisteria02	159	4	always	always	RB	(ADVP*	***
wisteria02	159	5	to	to	TO	(PP*	***
wisteria02	159	6	my	my	PRP$	(NP*	***
wisteria02	159	7	news	news	NN	*))))	***
wisteria02	159	8	.	.	.	*)	***

wisteria02	160	0	This	This	DT	(S(NP*	***
wisteria02	160	1	fellow	fellow	NN	*)	***
wisteria02	160	2	is	be	VBZ	(VP*	***
wisteria02	160	3	a	a	DT	(NP(NP*	***
wisteria02	160	4	perfect	perfect	JJ	*	***
wisteria02	160	5	savage	savage	NN	*)	***
wisteria02	160	6	,	,	,	*	***
wisteria02	160	7	as	as	RB	(ADJP(ADJP*	***
wisteria02	160	8	strong	strong	JJ	*	***
wisteria02	160	9	as	as	IN	(PP*	***
wisteria02	160	10	a	a	DT	(NP*	***
wisteria02	160	11	cart-horse	cart-horse	NN	*)))	***
wisteria02	160	12	and	and	CC	*	***
wisteria02	160	13	as	as	RB	(ADJP*	***
wisteria02	160	14	fierce	fierce	JJ	*	***
wisteria02	160	15	as	as	IN	(PP*	***
wisteria02	160	16	the	the	DT	(NP*	***
wisteria02	160	17	devil	devil	NN	*))))))	***
wisteria02	160	18	.	.	.	*)	***

wisteria02	161	0	He	He	PRP	(S(NP*)	***
wisteria02	161	1	chewed	chew	VBD	(VP*	***
wisteria02	161	2	Downing	Downing	NNP	(NP(NP*	***
wisteria02	161	3	's	's	POS	*)	***
wisteria02	161	4	thumb	thumb	NN	*)	***
wisteria02	161	5	nearly	nearly	RB	(ADVP*	***
wisteria02	161	6	off	off	RB	*)	***
wisteria02	161	7	before	before	IN	(SBAR*	***
wisteria02	161	8	they	they	PRP	(S(NP*)	***
