
baskervilles05	0	0	Chapter	Chapter	NNP	(NP*	***

baskervilles05	111	0	The	The	DT	(S(NP*	***
baskervilles05	111	1	residue	residue	NN	*)	***
baskervilles05	111	2	all	all	DT	*	***
baskervilles05	111	3	went	go	VBD	(VP*	***
baskervilles05	111	4	to	to	TO	(PP*	***
baskervilles05	111	5	Sir	Sir	NNP	(NP*	***
baskervilles05	111	6	Henry	Henry	NNP	*)))	***
baskervilles05	111	7	.	.	.	*	***
baskervilles05	111	8	''	''	''	*)	***

baskervilles05	112	0	``	``	``	(SBARQ*	***
baskervilles05	112	1	And	And	CC	*	***
baskervilles05	112	2	how	how	WRB	(WHADVP*	***
baskervilles05	112	3	much	much	RB	*)	***
baskervilles05	112	4	was	be	VBD	(SQ*	***
baskervilles05	112	5	the	the	DT	(NP*	***
baskervilles05	112	6	residue	residue	NN	*))	***
baskervilles05	112	7	?	?	.	*	***
baskervilles05	112	8	''	''	''	*)	***

baskervilles05	113	0	``	``	``	(FRAG*	***
baskervilles05	113	1	Seven	Seven	CD	(NP(QP*	***
baskervilles05	113	2	hundred	hundred	CD	*	***
baskervilles05	113	3	and	and	CC	*	***
baskervilles05	113	4	forty	forty	CD	*	***
baskervilles05	113	5	thousand	thousand	CD	*)	***
baskervilles05	113	6	pounds	pound	NNS	*)	***
baskervilles05	113	7	.	.	.	*	***
baskervilles05	113	8	''	''	''	*)	***

baskervilles05	114	0	Holmes	Holmes	NNP	(S(NP*)	***
baskervilles05	114	1	raised	raise	VBD	(VP*	***
baskervilles05	114	2	his	his	PRP$	(NP*	***
baskervilles05	114	3	eyebrows	eyebrow	NNS	*)	***
baskervilles05	114	4	in	in	IN	(PP*	***
baskervilles05	114	5	surprise	surprise	NN	(NP*)))	***
baskervilles05	114	6	.	.	.	*)	***

baskervilles05	115	0	``	``	``	(SINV*	***
baskervilles05	115	1	I	I	PRP	(S(NP*)	***
baskervilles05	115	2	had	have	VBD	(VP*	***
baskervilles05	115	3	no	no	DT	(NP*	***
baskervilles05	115	4	idea	idea	NN	*	***
baskervilles05	115	5	that	that	IN	(SBAR*	***
baskervilles05	115	6	so	so	RB	(S(NP(ADJP*	***
baskervilles05	115	7	gigantic	gigantic	JJ	*)	***
baskervilles05	115	8	a	a	DT	*	***
baskervilles05	115	9	sum	sum	NN	*)	***
baskervilles05	115	10	was	be	VBD	(VP*	***
baskervilles05	115	11	involved	involve	JJ	(ADJP*)))))))	***
baskervilles05	115	12	,	,	,	*	***
baskervilles05	115	13	''	''	''	*	***
baskervilles05	115	14	said	say	VBD	(VP*)	***
baskervilles05	115	15	he	he	PRP	(NP*)	***
baskervilles05	115	16	.	.	.	*)	***

baskervilles05	116	0	``	``	``	(S*	***
baskervilles05	116	1	Sir	Sir	NNP	(S(NP*	***
baskervilles05	116	2	Charles	Charles	NNP	*)	***
baskervilles05	116	3	had	have	VBD	(VP*	***
baskervilles05	116	4	the	the	DT	(NP(NP*	***
baskervilles05	116	5	reputation	reputation	NN	*)	***
baskervilles05	116	6	of	of	IN	(PP*	***
baskervilles05	116	7	being	be	VBG	(S(VP*	***
baskervilles05	116	8	rich	rich	JJ	(ADJP*)))))))	***
baskervilles05	116	9	,	,	,	*	***
baskervilles05	116	10	but	but	CC	*	***
baskervilles05	116	11	we	we	PRP	(S(NP*)	***
baskervilles05	116	12	did	do	VBD	(VP*	***
baskervilles05	116	13	not	not	RB	*	***
baskervilles05	116	14	know	know	VB	(VP*	***
baskervilles05	116	15	how	how	WRB	(SBAR(WHADVP*	***
baskervilles05	116	16	very	very	RB	(ADJP*	***
baskervilles05	116	17	rich	rich	JJ	*))	***
baskervilles05	116	18	he	he	PRP	(S(NP*)	***
baskervilles05	116	19	was	be	VBD	(VP*	***
baskervilles05	116	20	until	until	IN	(SBAR*	***
baskervilles05	116	21	we	we	PRP	(S(NP*)	***
baskervilles05	116	22	came	come	VBD	(VP*	***
baskervilles05	116	23	to	to	TO	(S(VP*	***
baskervilles05	116	24	examine	examine	VB	(VP*	***
baskervilles05	116	25	his	his	PRP$	(NP*	***
baskervilles05	116	26	securities	security	NNS	*)))))))))))))	***
baskervilles05	116	27	.	.	.	*)	***

baskervilles05	117	0	The	The	DT	(S(NP(NP*	***
baskervilles05	117	1	total	total	JJ	*	***
baskervilles05	117	2	value	value	NN	*)	***
baskervilles05	117	3	of	of	IN	(PP*	***
baskervilles05	117	4	the	the	DT	(NP*	***
baskervilles05	117	5	estate	estate	NN	*)))	***
baskervilles05	117	6	was	be	VBD	(VP*	***
baskervilles05	117	7	close	close	JJ	(ADJP*	***
baskervilles05	117	8	on	on	IN	(PP*	***
baskervilles05	117	9	to	to	TO	(PP*	***
baskervilles05	117	10	a	a	DT	(NP*	***
baskervilles05	117	11	million	million	CD	*)))))	***
baskervilles05	117	12	.	.	.	*	***
baskervilles05	117	13	''	''	''	*)	***

baskervilles05	118	0	``	``	``	(FRAG*	***
baskervilles05	118	1	Dear	Dear	RB	(ADJP*	***
baskervilles05	118	2	me	me	PRP	(NP*))	***
baskervilles05	118	3	!	!	.	*)	***

baskervilles05	119	0	It	It	PRP	(S(NP*)	***
baskervilles05	119	1	is	be	VBZ	(VP*	***
baskervilles05	119	2	a	a	DT	(NP(NP*	***
baskervilles05	119	3	stake	stake	NN	*)	***
baskervilles05	119	4	for	for	IN	(SBAR(WHPP*	***
baskervilles05	119	5	which	which	WDT	(WHNP*))	***
baskervilles05	119	6	a	a	DT	(S(NP*	***
baskervilles05	119	7	man	man	NN	*)	***
baskervilles05	119	8	might	might	MD	(VP*	***
baskervilles05	119	9	well	well	RB	(ADVP*)	***
baskervilles05	119	10	play	play	VB	(VP*	***
baskervilles05	119	11	a	a	DT	(NP*	***
baskervilles05	119	12	desperate	desperate	JJ	*	***
baskervilles05	119	13	game	game	NN	*)))))))	***
baskervilles05	119	14	.	.	.	*)	***

baskervilles05	120	0	And	And	CC	(FRAG*	***
baskervilles05	120	1	one	one	CD	(NP(NP*	***
baskervilles05	120	2	more	more	JJR	*	***
baskervilles05	120	3	question	question	NN	*)	***
baskervilles05	120	4	,	,	,	*	***
baskervilles05	120	5	Dr.	Dr.	NNP	(NP*	***
baskervilles05	120	6	Mortimer	Mortimer	NNP	*))	***
baskervilles05	120	7	.	.	.	*)	***

baskervilles05	121	0	Supposing	Suppose	VBG	(S(S(S(VP*	_	_	_
baskervilles05	121	1	that	that	IN	(SBAR*	_	_	_
baskervilles05	121	2	anything	anything	NN	(S(NP*)	_	_	_
baskervilles05	121	3	happened	happen	VBD	(VP*	_	_	_
baskervilles05	121	4	to	to	TO	(PP*	_	_	_
baskervilles05	121	5	our	our	PRP$	(NP(NP*	_	_	_
baskervilles05	121	6	young	young	JJ	*	_	_	_
baskervilles05	121	7	friend	friend	NN	*)	_	_	_
baskervilles05	121	8	here	here	RB	(ADVP*))))))))	_	_	_
baskervilles05	121	9	--	--	:	*	_	_	_
baskervilles05	121	10	you	you	PRP	(NP*)	_	_	_
baskervilles05	121	11	will	will	MD	(VP*	_	_	_
baskervilles05	121	12	forgive	forgive	VB	(VP*	_	_	_
baskervilles05	121	13	the	the	DT	(NP*	_	the	_
baskervilles05	121	14	unpleasant	unpleasant	JJ	*	un	pleasant	pleasant
baskervilles05	121	15	hypothesis	hypothesis	NN	*)))	_	hypothesis	_
baskervilles05	121	16	!	!	.	*)	_	_	_
baskervilles05	121	17	--	--	:	*	_	_	_
baskervilles05	121	18	who	who	WP	(SBARQ(WHNP*)	_	_	_
baskervilles05	121	19	would	would	MD	(SQ(VP*	_	_	_
baskervilles05	121	20	inherit	inherit	VBP	(VP*	_	_	_
baskervilles05	121	21	the	the	DT	(NP*	_	_	_
baskervilles05	121	22	estate	estate	NN	*))))	_	_	_
baskervilles05	121	23	?	?	.	*	_	_	_
baskervilles05	121	24	''	''	''	*))	_	_	_

baskervilles05	122	0	``	``	``	(S*	_	_	_
baskervilles05	122	1	Since	Since	IN	(SBAR*	_	_	_
baskervilles05	122	2	Rodger	Rodger	NNP	(S(NP(NP*	_	Rodger	_
baskervilles05	122	3	Baskerville	Baskerville	NNP	*)	_	Baskerville	_
baskervilles05	122	4	,	,	,	*	_	,	_
baskervilles05	122	5	Sir	Sir	NNP	(NP(NP*	_	Sir	_
baskervilles05	122	6	Charles	Charles	NNP	*	_	Charles	_
baskervilles05	122	7	's	's	POS	*)	_	's	_
baskervilles05	122	8	younger	young	JJR	*	_	younger	_
baskervilles05	122	9	brother	brother	NN	*))	_	brother	_
baskervilles05	122	10	died	die	VBD	(VP*	_	died	_
baskervilles05	122	11	unmarried	unmarried	JJ	(ADJP*))))	un	married	married
baskervilles05	122	12	,	,	,	*	_	_	_
baskervilles05	122	13	the	the	DT	(NP*	_	_	_
baskervilles05	122	14	estate	estate	NN	*)	_	_	_
baskervilles05	122	15	would	would	MD	(VP*	_	_	_
baskervilles05	122	16	descend	descend	VB	(VP*	_	_	_
baskervilles05	122	17	to	to	TO	(PP*	_	_	_
baskervilles05	122	18	the	the	DT	(NP(NP*	_	_	_
baskervilles05	122	19	Desmonds	Desmonds	NNP	*)	_	_	_
baskervilles05	122	20	,	,	,	*	_	_	_
baskervilles05	122	21	who	who	WP	(SBAR(WHNP*)	_	_	_
baskervilles05	122	22	are	be	VBP	(S(VP*	_	_	_
baskervilles05	122	23	distant	distant	JJ	(NP*	_	_	_
baskervilles05	122	24	cousins	cousin	NNS	*))))))))	_	_	_
baskervilles05	122	25	.	.	.	*)	_	_	_

baskervilles05	123	0	James	James	NNP	(S(NP*	***
baskervilles05	123	1	Desmond	Desmond	NNP	*)	***
baskervilles05	123	2	is	be	VBZ	(VP*	***
baskervilles05	123	3	an	an	DT	(NP(NP*	***
baskervilles05	123	4	elderly	elderly	JJ	*	***
baskervilles05	123	5	clergyman	clergyman	NN	*)	***
baskervilles05	123	6	in	in	IN	(PP*	***
baskervilles05	123	7	Westmoreland	Westmoreland	NNP	(NP*))))	***
baskervilles05	123	8	.	.	.	*	***
baskervilles05	123	9	''	''	''	*)	***

baskervilles05	124	0	``	``	``	(S*	***
baskervilles05	124	1	Thank	Thank	VB	(VP*	***
baskervilles05	124	2	you	you	PRP	(NP*))	***
baskervilles05	124	3	.	.	.	*)	***

baskervilles05	125	0	These	These	DT	(S(NP*	***
baskervilles05	125	1	details	detail	NNS	*)	***
baskervilles05	125	2	are	be	VBP	(VP*	***
baskervilles05	125	3	all	all	DT	(NP(NP*)	***
baskervilles05	125	4	of	of	IN	(PP*	***
baskervilles05	125	5	great	great	JJ	(NP*	***
baskervilles05	125	6	interest	interest	NN	*))))	***
baskervilles05	125	7	.	.	.	*)	***

baskervilles05	126	0	Have	Have	VB	(SQ*	***
baskervilles05	126	1	you	you	PRP	(NP*)	***
baskervilles05	126	2	met	meet	VBN	(VP*	***
baskervilles05	126	3	Mr.	Mr.	NNP	(S(NP*	***
baskervilles05	126	4	James	James	NNP	*	***
baskervilles05	126	5	Desmond	Desmond	NNP	*)))	***
baskervilles05	126	6	?	?	.	*	***
baskervilles05	126	7	''	''	''	*)	***

baskervilles05	127	0	``	``	``	(S(FRAG*	***
baskervilles05	127	1	Yes	Ye	UH	(INTJ*))	***
baskervilles05	127	2	;	;	:	*	***
baskervilles05	127	3	he	he	PRP	(S(NP*)	***
baskervilles05	127	4	once	once	RB	(ADVP*)	***
baskervilles05	127	5	came	come	VBD	(VP*	***
baskervilles05	127	6	down	down	RP	(PRT*)	***
baskervilles05	127	7	to	to	TO	(S(VP*	***
baskervilles05	127	8	visit	visit	VB	(VP*	***
baskervilles05	127	9	Sir	Sir	NNP	(NP*	***
baskervilles05	127	10	Charles	Charles	NNP	*))))))	***
baskervilles05	127	11	.	.	.	*)	***

baskervilles05	128	0	He	He	PRP	(S(NP*)	***
baskervilles05	128	1	is	be	VBZ	(VP*	***
baskervilles05	128	2	a	a	DT	(NP(NP*	***
baskervilles05	128	3	man	man	NN	*)	***
baskervilles05	128	4	of	of	IN	(PP(PP*	***
baskervilles05	128	5	venerable	venerable	JJ	(NP*	***
baskervilles05	128	6	appearance	appearance	NN	*))	***
baskervilles05	128	7	and	and	CC	*	***
baskervilles05	128	8	of	of	IN	(PP*	***
baskervilles05	128	9	saintly	saintly	JJ	(NP*	***
baskervilles05	128	10	life	life	NN	*)))))	***
baskervilles05	128	11	.	.	.	*)	***

baskervilles05	129	0	I	I	PRP	(S(NP*)	***
baskervilles05	129	1	remember	remember	VBP	(VP*	***
baskervilles05	129	2	that	that	IN	(SBAR*	***
baskervilles05	129	3	he	he	PRP	(S(NP*)	***
baskervilles05	129	4	refused	refuse	VBD	(VP*	***
baskervilles05	129	5	to	to	TO	(S(VP*	***
baskervilles05	129	6	accept	accept	VB	(VP*	***
baskervilles05	129	7	any	any	DT	(NP*	***
baskervilles05	129	8	settlement	settlement	NN	*)	***
baskervilles05	129	9	from	from	IN	(PP*	***
baskervilles05	129	10	Sir	Sir	NNP	(NP*	***
baskervilles05	129	11	Charles	Charles	NNP	*))	***
baskervilles05	129	12	,	,	,	*	***
baskervilles05	129	13	though	though	IN	(SBAR*	***
baskervilles05	129	14	he	he	PRP	(S(NP*)	***
baskervilles05	129	15	pressed	press	VBD	(VP*	***
baskervilles05	129	16	it	it	PRP	(NP*)	***
baskervilles05	129	17	upon	upon	IN	(PP*	***
baskervilles05	129	18	him	him	PRP	(NP*))))))))))))	***
baskervilles05	129	19	.	.	.	*	***
baskervilles05	129	20	''	''	''	*)	***

baskervilles05	130	0	``	``	``	(S*	***
baskervilles05	130	1	And	And	CC	*	***
baskervilles05	130	2	this	this	DT	(NP(NP*	***
baskervilles05	130	3	man	man	NN	*)	***
baskervilles05	130	4	of	of	IN	(PP*	***
baskervilles05	130	5	simple	simple	JJ	(NP*	***
baskervilles05	130	6	tastes	taste	NNS	*)))	***
baskervilles05	130	7	would	would	MD	(VP*	***
baskervilles05	130	8	be	be	VB	(VP*	***
baskervilles05	130	9	the	the	DT	(NP(NP*	***
baskervilles05	130	10	heir	heir	NN	*)	***
baskervilles05	130	11	to	to	TO	(PP*	***
baskervilles05	130	12	Sir	Sir	NNP	(NP(NP*	***
baskervilles05	130	13	Charles	Charles	NNP	*	***
baskervilles05	130	14	's	's	POS	*)	***
baskervilles05	130	15	thousands	thousand	NNS	*)))))	***
baskervilles05	130	16	.	.	.	*	***
baskervilles05	130	17	''	''	''	*)	***

baskervilles05	131	0	``	``	``	(S*	***
baskervilles05	131	1	He	He	PRP	(NP*)	***
baskervilles05	131	2	would	would	MD	(VP*	***
baskervilles05	131	3	be	be	VB	(VP*	***
baskervilles05	131	4	the	the	DT	(NP(NP*	***
baskervilles05	131	5	heir	heir	NN	*)	***
baskervilles05	131	6	to	to	TO	(PP*	***
baskervilles05	131	7	the	the	DT	(NP*	***
baskervilles05	131	8	estate	estate	NN	*)))	***
baskervilles05	131	9	because	because	IN	(SBAR*	***
baskervilles05	131	10	that	that	DT	(S(NP*)	***
baskervilles05	131	11	is	be	VBZ	(VP*	***
baskervilles05	131	12	entailed	entail	VBN	(VP*))))))	***
baskervilles05	131	13	.	.	.	*)	***

baskervilles05	132	0	He	He	PRP	(S(NP*)	***
baskervilles05	132	1	would	would	MD	(VP*	***
baskervilles05	132	2	also	also	RB	(ADVP*)	***
baskervilles05	132	3	be	be	VB	(VP*	***
baskervilles05	132	4	the	the	DT	(NP(NP*	***
baskervilles05	132	5	heir	heir	NN	*)	***
baskervilles05	132	6	to	to	TO	(PP*	***
baskervilles05	132	7	the	the	DT	(NP*	***
baskervilles05	132	8	money	money	NN	*)))	***
baskervilles05	132	9	unless	unless	IN	(SBAR*	***
baskervilles05	132	10	it	it	PRP	(S(NP*)	***
baskervilles05	132	11	were	be	VBD	(VP*	***
baskervilles05	132	12	willed	will	VBN	(VP*	***
baskervilles05	132	13	otherwise	otherwise	RB	(ADVP*)	***
baskervilles05	132	14	by	by	IN	(PP*	***
baskervilles05	132	15	the	the	DT	(NP(NP*	***
baskervilles05	132	16	present	present	JJ	*	***
baskervilles05	132	17	owner	owner	NN	*)	***
baskervilles05	132	18	,	,	,	*	***
baskervilles05	132	19	who	who	WP	(SBAR(WHNP*)	***
baskervilles05	132	20	can	can	MD	(S(VP*	***
baskervilles05	132	21	,	,	,	*	***
baskervilles05	132	22	of	of	IN	(PP*	***
baskervilles05	132	23	course	course	NN	(NP*))	***
baskervilles05	132	24	,	,	,	*	***
baskervilles05	132	25	do	do	VBP	(VP*	***
baskervilles05	132	26	what	what	WP	(SBAR(WHNP*)	***
baskervilles05	132	27	he	he	PRP	(S(NP*)	***
baskervilles05	132	28	likes	like	VBZ	(VP*	***
baskervilles05	132	29	with	with	IN	(PP*	***
baskervilles05	132	30	it	it	PRP	(NP*)))))))))))))))))	***
baskervilles05	132	31	.	.	.	*	***
baskervilles05	132	32	''	''	''	*)	***

baskervilles05	133	0	``	``	``	(SQ*	***
baskervilles05	133	1	And	And	CC	*	***
baskervilles05	133	2	have	have	VB	*	***
baskervilles05	133	3	you	you	PRP	(NP*)	***
baskervilles05	133	4	made	make	VBN	(VP*	***
baskervilles05	133	5	your	your	PRP$	(NP*	***
baskervilles05	133	6	will	will	NN	*)	***
baskervilles05	133	7	,	,	,	*	***
baskervilles05	133	8	Sir	Sir	NNP	(S(NP*	***
baskervilles05	133	9	Henry	Henry	NNP	*)))	***
baskervilles05	133	10	?	?	.	*	***
baskervilles05	133	11	''	''	''	*)	***

baskervilles05	134	0	``	``	``	(S*	***
baskervilles05	134	1	No	No	UH	(INTJ*)	***
baskervilles05	134	2	,	,	,	*	***
baskervilles05	134	3	Mr.	Mr.	NNP	(NP*	***
baskervilles05	134	4	Holmes	Holmes	NNP	*)	***
baskervilles05	134	5	,	,	,	*	***
baskervilles05	134	6	I	I	PRP	(NP*)	***
baskervilles05	134	7	have	have	VBP	(VP*	***
baskervilles05	134	8	not	not	RB	*)	***
baskervilles05	134	9	.	.	.	*)	***

baskervilles05	135	0	I	I	PRP	(S(NP*)	***
baskervilles05	135	1	've	've	VBP	(VP*	***
baskervilles05	135	2	had	have	VBN	(VP*	***
baskervilles05	135	3	no	no	DT	(NP*	***
baskervilles05	135	4	time	time	NN	*)	***
baskervilles05	135	5	,	,	,	*	***
baskervilles05	135	6	for	for	IN	(SBAR*	***
baskervilles05	135	7	it	it	PRP	(S(NP*)	***
baskervilles05	135	8	was	be	VBD	(VP*	***
baskervilles05	135	9	only	only	RB	(ADVP*)	***
baskervilles05	135	10	yesterday	yesterday	NN	(NP*)	***
baskervilles05	135	11	that	that	IN	(SBAR*	***
baskervilles05	135	12	I	I	PRP	(S(NP*)	***
baskervilles05	135	13	learned	learn	VBD	(VP*	***
baskervilles05	135	14	how	how	WRB	(SBAR(WHADVP*)	***
baskervilles05	135	15	matters	matter	NNS	(S(NP*)	***
baskervilles05	135	16	stood	stand	VBD	(VP*)))))))))))	***
baskervilles05	135	17	.	.	.	*)	***

baskervilles05	136	0	But	But	CC	(S*	***
baskervilles05	136	1	in	in	IN	(PP*	***
baskervilles05	136	2	any	any	DT	(NP*	***
baskervilles05	136	3	case	case	NN	*))	***
baskervilles05	136	4	I	I	PRP	(NP*)	***
baskervilles05	136	5	feel	feel	VBP	(VP*	***
baskervilles05	136	6	that	that	IN	(SBAR*	***
baskervilles05	136	7	the	the	DT	(S(NP*	***
baskervilles05	136	8	money	money	NN	*)	***
baskervilles05	136	9	should	should	MD	(VP*	***
baskervilles05	136	10	go	go	VB	(VP*	***
baskervilles05	136	11	with	with	IN	(PP*	***
baskervilles05	136	12	the	the	DT	(NP*	***
baskervilles05	136	13	title	title	NN	*	***
baskervilles05	136	14	and	and	CC	*	***
baskervilles05	136	15	estate	estate	NN	*)))))))	***
baskervilles05	136	16	.	.	.	*)	***

baskervilles05	137	0	That	That	DT	(S(NP*)	***
baskervilles05	137	1	was	be	VBD	(VP*	***
baskervilles05	137	2	my	my	PRP$	(NP(NP*	***
baskervilles05	137	3	poor	poor	JJ	*	***
baskervilles05	137	4	uncle	uncle	NN	*	***
baskervilles05	137	5	's	's	POS	*)	***
baskervilles05	137	6	idea	idea	NN	*))	***
baskervilles05	137	7	.	.	.	*)	***

baskervilles05	138	0	How	How	WRB	(SBARQ(WHADVP*)	***
baskervilles05	138	1	is	be	VBZ	(SQ*	***
baskervilles05	138	2	the	the	DT	(NP*	***
baskervilles05	138	3	owner	owner	NN	*)	***
baskervilles05	138	4	going	go	VBG	(VP*	***
baskervilles05	138	5	to	to	TO	(S(VP*	***
baskervilles05	138	6	restore	restore	VB	(VP*	***
baskervilles05	138	7	the	the	DT	(NP(NP*	***
baskervilles05	138	8	glories	glory	NNS	*)	***
baskervilles05	138	9	of	of	IN	(PP*	***
baskervilles05	138	10	the	the	DT	(NP*	***
baskervilles05	138	11	Baskervilles	Baskervilles	NNP	*)))	***
baskervilles05	138	12	if	if	IN	(SBAR*	***
baskervilles05	138	13	he	he	PRP	(S(NP*)	***
baskervilles05	138	14	has	have	VBZ	(VP*	***
baskervilles05	138	15	not	not	RB	(ADJP*	***
baskervilles05	138	16	money	money	NN	*	***
baskervilles05	138	17	enough	enough	JJ	*)	***
baskervilles05	138	18	to	to	TO	(S(VP*	***
baskervilles05	138	19	keep	keep	VB	(VP*	***
baskervilles05	138	20	up	up	RP	(PRT*)	***
baskervilles05	138	21	the	the	DT	(NP*	***
baskervilles05	138	22	property	property	NN	*))))))))))))	***
baskervilles05	138	23	?	?	.	*)	***

baskervilles05	139	0	House	House	NN	(S(NP*	***
baskervilles05	139	1	,	,	,	*	***
baskervilles05	139	2	land	land	NN	*	***
baskervilles05	139	3	,	,	,	*	***
baskervilles05	139	4	and	and	CC	*	***
baskervilles05	139	5	dollars	dollar	NNS	*)	***
baskervilles05	139	6	must	must	MD	(VP*	***
baskervilles05	139	7	go	go	VB	(VP*	***
baskervilles05	139	8	together	together	RB	(ADVP*)))	***
baskervilles05	139	9	.	.	.	*	***
baskervilles05	139	10	''	''	''	*)	***

baskervilles05	140	0	``	``	``	(FRAG*	***
baskervilles05	140	1	Quite	Quite	RB	(ADJP*	***
baskervilles05	140	2	so	so	RB	*)	***
baskervilles05	140	3	.	.	.	*)	***

baskervilles05	141	0	Well	Well	UH	(S(INTJ*)	***
baskervilles05	141	1	,	,	,	*	***
baskervilles05	141	2	Sir	Sir	NNP	(NP*	***
baskervilles05	141	3	Henry	Henry	NNP	*)	***
baskervilles05	141	4	,	,	,	*	***
baskervilles05	141	5	I	I	PRP	(NP*)	***
baskervilles05	141	6	am	be	VBP	(VP*	***
baskervilles05	141	7	of	of	IN	(PP*	***
baskervilles05	141	8	one	one	CD	(NP*	***
baskervilles05	141	9	mind	mind	NN	*))	***
baskervilles05	141	10	with	with	IN	(PP*	***
baskervilles05	141	11	you	you	PRP	(NP*))	***
baskervilles05	141	12	as	as	IN	(PP*	***
baskervilles05	141	13	to	to	TO	(PP*	***
baskervilles05	141	14	the	the	DT	(NP(NP*	***
baskervilles05	141	15	advisability	advisability	NN	*)	***
baskervilles05	141	16	of	of	IN	(PP*	***
baskervilles05	141	17	your	your	PRP$	(S(NP*)	***
baskervilles05	141	18	going	go	VBG	(VP*	***
baskervilles05	141	19	down	down	RB	(ADVP*	***
baskervilles05	141	20	to	to	TO	(PP*	***
baskervilles05	141	21	Devonshire	Devonshire	NNP	(NP*)))	***
baskervilles05	141	22	without	without	IN	(PP*	***
baskervilles05	141	23	delay	delay	NN	(NP*)))))))))	***
baskervilles05	141	24	.	.	.	*)	***

baskervilles05	142	0	There	There	EX	(S(NP*)	***
baskervilles05	142	1	is	be	VBZ	(VP*	***
baskervilles05	142	2	only	only	RB	(NP(NP(QP*	***
baskervilles05	142	3	one	one	CD	*)	***
baskervilles05	142	4	provision	provision	NN	*)	***
baskervilles05	142	5	which	which	WDT	(SBAR(WHNP*)	***
baskervilles05	142	6	I	I	PRP	(S(NP*)	***
baskervilles05	142	7	must	must	MD	(VP*	***
baskervilles05	142	8	make	make	VB	(VP*))))))	***
baskervilles05	142	9	.	.	.	*)	***

baskervilles05	143	0	You	You	PRP	(S(NP*)	***
baskervilles05	143	1	certainly	certainly	RB	(ADVP*)	***
baskervilles05	143	2	must	must	MD	(VP*	***
baskervilles05	143	3	not	not	RB	*	***
baskervilles05	143	4	go	go	VB	(VP*	***
baskervilles05	143	5	alone	alone	RB	(ADVP*)))	***
baskervilles05	143	6	.	.	.	*	***
baskervilles05	143	7	''	''	''	*)	***

baskervilles05	144	0	``	``	``	(S*	***
baskervilles05	144	1	Dr.	Dr.	NNP	(NP*	***
baskervilles05	144	2	Mortimer	Mortimer	NNP	*)	***
baskervilles05	144	3	returns	return	VBZ	(VP*	***
baskervilles05	144	4	with	with	IN	(PP*	***
baskervilles05	144	5	me	me	PRP	(NP*)))	***
baskervilles05	144	6	.	.	.	*	***
baskervilles05	144	7	''	''	''	*)	***

baskervilles05	145	0	``	``	``	(S*	***
baskervilles05	145	1	But	But	CC	*	***
baskervilles05	145	2	Dr.	Dr.	NNP	(NP*	***
baskervilles05	145	3	Mortimer	Mortimer	NNP	*)	***
baskervilles05	145	4	has	have	VBZ	(VP*	***
baskervilles05	145	5	his	his	PRP$	(NP*	***
baskervilles05	145	6	practice	practice	NN	*	***
baskervilles05	145	7	to	to	TO	(S(VP*	***
baskervilles05	145	8	attend	attend	VB	(VP*	***
baskervilles05	145	9	to	to	TO	(PP*))))))	***
baskervilles05	145	10	,	,	,	*	***
baskervilles05	145	11	and	and	CC	*	***
baskervilles05	145	12	his	his	PRP$	(S(NP*	***
baskervilles05	145	13	house	house	NN	*)	***
baskervilles05	145	14	is	be	VBZ	(VP*	***
baskervilles05	145	15	miles	mile	NNS	(NP(NP*)	***
baskervilles05	145	16	away	away	RB	(ADVP*	***
baskervilles05	145	17	from	from	IN	(PP*	***
baskervilles05	145	18	yours	your	NNS	(NP*))))))	***
baskervilles05	145	19	.	.	.	*)	***

baskervilles05	146	0	With	With	IN	(S(PP*	_	_	_
baskervilles05	146	1	all	all	PDT	(NP(NP*	_	_	_
baskervilles05	146	2	the	the	DT	*	_	_	_
baskervilles05	146	3	goodwill	goodwill	NN	*)	_	_	_
baskervilles05	146	4	in	in	IN	(PP*	_	_	_
baskervilles05	146	5	the	the	DT	(NP*	_	_	_
baskervilles05	146	6	world	world	NN	*))))	_	_	_
baskervilles05	146	7	he	he	PRP	(NP*)	_	he	_
baskervilles05	146	8	may	may	MD	(VP*	_	may	_
baskervilles05	146	9	be	be	VB	(VP*	_	be	_
baskervilles05	146	10	unable	unable	JJ	(ADJP*	un	able	_
baskervilles05	146	11	to	to	TO	(S(VP*	_	to	_
baskervilles05	146	12	help	help	VB	(VP*	_	help	_
baskervilles05	146	13	you	you	PRP	(NP*)))))))	_	you	_
baskervilles05	146	14	.	.	.	*)	_	_	_

baskervilles05	147	0	No	No	UH	(FRAG(INTJ*)	***
baskervilles05	147	1	,	,	,	*	***
baskervilles05	147	2	Sir	Sir	NNP	(NP(NP*	***
baskervilles05	147	3	Henry	Henry	NNP	*)	***
baskervilles05	147	4	,	,	,	*	***
baskervilles05	147	5	you	you	PRP	(S(NP*)	***
baskervilles05	147	6	must	must	MD	(VP*	***
baskervilles05	147	7	take	take	VB	(VP*	***
baskervilles05	147	8	with	with	IN	(PP*	***
baskervilles05	147	9	you	you	PRP	(NP*))	***
baskervilles05	147	10	someone	someone	NN	(NP*))))	***
baskervilles05	147	11	,	,	,	*	***
baskervilles05	147	12	a	a	DT	(NP*	***
baskervilles05	147	13	trusty	trusty	JJ	*	***
baskervilles05	147	14	man	man	NN	*)	***
baskervilles05	147	15	,	,	,	*	***
baskervilles05	147	16	who	who	WP	(SBAR(WHNP*)	***
