
baskervilles07	0	0	Chapter	Chapter	NN	(NP(NP*	***
baskervilles07	114	4	rise	rise	NN	*))	***
baskervilles07	114	5	there	there	EX	(NP*)	***
baskervilles07	114	6	floated	float	VBD	(VP*	***
baskervilles07	114	7	a	a	DT	(NP(NP*	***
baskervilles07	114	8	gray	gray	JJ	*	***
baskervilles07	114	9	plume	plume	NN	*)	***
baskervilles07	114	10	of	of	IN	(PP*	***
baskervilles07	114	11	smoke	smoke	NN	(NP*))))	***
baskervilles07	114	12	.	.	.	*)	***

baskervilles07	115	0	``	``	``	(SINV*	***
baskervilles07	115	1	A	A	DT	(S(NP(NP*	***
baskervilles07	115	2	moderate	moderate	JJ	*	***
baskervilles07	115	3	walk	walk	NN	*)	***
baskervilles07	115	4	along	along	IN	(PP*	***
baskervilles07	115	5	this	this	DT	(NP*	***
baskervilles07	115	6	moor-path	moor-path	NN	*)))	***
baskervilles07	115	7	brings	bring	VBZ	(VP*	***
baskervilles07	115	8	us	us	PRP	(NP*)	***
baskervilles07	115	9	to	to	TO	(PP*	***
baskervilles07	115	10	Merripit	Merripit	NNP	(NP*	***
baskervilles07	115	11	House	House	NNP	*))))	***
baskervilles07	115	12	,	,	,	*	***
baskervilles07	115	13	''	''	''	*	***
baskervilles07	115	14	said	say	VBD	(VP*)	***
baskervilles07	115	15	he	he	PRP	(NP*)	***
baskervilles07	115	16	.	.	.	*)	***

baskervilles07	116	0	``	``	``	(S*	***
baskervilles07	116	1	Perhaps	Perhaps	RB	(ADVP*)	***
baskervilles07	116	2	you	you	PRP	(NP*)	***
baskervilles07	116	3	will	will	MD	(VP*	***
baskervilles07	116	4	spare	spare	VB	(VP*	***
baskervilles07	116	5	an	an	DT	(NP*	***
baskervilles07	116	6	hour	hour	NN	*)	***
baskervilles07	116	7	that	that	IN	(SBAR*	***
baskervilles07	116	8	I	I	PRP	(S(NP*)	***
baskervilles07	116	9	may	may	MD	(VP*	***
baskervilles07	116	10	have	have	VB	(VP*	***
baskervilles07	116	11	the	the	DT	(NP(NP*	***
baskervilles07	116	12	pleasure	pleasure	NN	*)	***
baskervilles07	116	13	of	of	IN	(PP*	***
baskervilles07	116	14	introducing	introduce	VBG	(S(VP*	***
baskervilles07	116	15	you	you	PRP	(NP*)	***
baskervilles07	116	16	to	to	TO	(PP*	***
baskervilles07	116	17	my	my	PRP$	(NP*	***
baskervilles07	116	18	sister	sister	NN	*))))))))))))	***
baskervilles07	116	19	.	.	.	*	***
baskervilles07	116	20	''	''	''	*)	***

baskervilles07	117	0	My	My	PRP$	(S(NP*	***
baskervilles07	117	1	first	first	JJ	*	***
baskervilles07	117	2	thought	thought	NN	*)	***
baskervilles07	117	3	was	be	VBD	(VP*	***
baskervilles07	117	4	that	that	IN	(SBAR*	***
baskervilles07	117	5	I	I	PRP	(S(NP*)	***
baskervilles07	117	6	should	should	MD	(VP*	***
baskervilles07	117	7	be	be	VB	(VP*	***
baskervilles07	117	8	by	by	IN	(PP*	***
baskervilles07	117	9	Sir	Sir	NNP	(NP(NP*	***
baskervilles07	117	10	Henry	Henry	NNP	*	***
baskervilles07	117	11	's	's	POS	*)	***
baskervilles07	117	12	side	side	NN	*)))))))	***
baskervilles07	117	13	.	.	.	*)	***

baskervilles07	118	0	But	But	CC	(S*	***
baskervilles07	118	1	then	then	RB	(ADVP*)	***
baskervilles07	118	2	I	I	PRP	(NP*)	***
baskervilles07	118	3	remembered	remember	VBD	(VP*	***
baskervilles07	118	4	the	the	DT	(SBAR(S(NP(NP*	***
baskervilles07	118	5	pile	pile	NN	*)	***
baskervilles07	118	6	of	of	IN	(PP*	***
baskervilles07	118	7	papers	paper	NNS	(NP*	***
baskervilles07	118	8	and	and	CC	*	***
baskervilles07	118	9	bills	bill	NNS	*))	***
baskervilles07	118	10	with	with	IN	(PP*	***
baskervilles07	118	11	which	which	WDT	(NP*	***
baskervilles07	118	12	his	his	PRP$	*	***
baskervilles07	118	13	study	study	NN	*	***
baskervilles07	118	14	table	table	NN	*)))	***
baskervilles07	118	15	was	be	VBD	(VP*	***
baskervilles07	118	16	littered	litter	VBN	(VP*)))))	***
baskervilles07	118	17	.	.	.	*)	***

baskervilles07	119	0	It	It	PRP	(S(NP*)	***
baskervilles07	119	1	was	be	VBD	(VP*	***
baskervilles07	119	2	certain	certain	JJ	(ADJP*)	***
baskervilles07	119	3	that	that	IN	(SBAR*	***
baskervilles07	119	4	I	I	PRP	(S(NP*)	***
baskervilles07	119	5	could	could	MD	(VP*	***
baskervilles07	119	6	not	not	RB	*	***
baskervilles07	119	7	help	help	VB	(VP*	***
baskervilles07	119	8	with	with	IN	(PP*	***
baskervilles07	119	9	those	those	DT	(NP*)))))))	***
baskervilles07	119	10	.	.	.	*)	***

baskervilles07	120	0	And	And	CC	(S*	***
baskervilles07	120	1	Holmes	Holmes	NNP	(NP*)	***
baskervilles07	120	2	had	have	VBD	(VP*	***
baskervilles07	120	3	expressly	expressly	RB	(ADVP*)	***
baskervilles07	120	4	said	say	VBN	(VP*	***
baskervilles07	120	5	that	that	IN	(SBAR*	***
baskervilles07	120	6	I	I	PRP	(S(NP*)	***
baskervilles07	120	7	should	should	MD	(VP*	***
baskervilles07	120	8	study	study	VB	(VP*	***
baskervilles07	120	9	the	the	DT	(NP*	***
baskervilles07	120	10	neighbours	neighbour	NNS	*)	***
baskervilles07	120	11	upon	upon	IN	(PP*	***
baskervilles07	120	12	the	the	DT	(NP*	***
baskervilles07	120	13	moor	moor	NN	*))))))))	***
baskervilles07	120	14	.	.	.	*)	***

baskervilles07	121	0	I	I	PRP	(S(S(NP*)	***
baskervilles07	121	1	accepted	accept	VBD	(VP*	***
baskervilles07	121	2	Stapleton	Stapleton	NNP	(NP(NP*	***
baskervilles07	121	3	's	's	POS	*)	***
baskervilles07	121	4	invitation	invitation	NN	*)))	***
baskervilles07	121	5	,	,	,	*	***
baskervilles07	121	6	and	and	CC	*	***
baskervilles07	121	7	we	we	PRP	(S(NP*)	***
baskervilles07	121	8	turned	turn	VBD	(VP*	***
baskervilles07	121	9	together	together	RP	(PRT*)	***
baskervilles07	121	10	down	down	RB	(ADVP*	***
baskervilles07	121	11	the	the	DT	(NP*	***
baskervilles07	121	12	path	path	NN	*))))	***
baskervilles07	121	13	.	.	.	*)	***

baskervilles07	122	0	``	``	``	(S*	***
baskervilles07	122	1	It	It	PRP	(S(NP*)	***
baskervilles07	122	2	is	be	VBZ	(VP*	***
baskervilles07	122	3	a	a	DT	(NP*	***
baskervilles07	122	4	wonderful	wonderful	JJ	*	***
baskervilles07	122	5	place	place	NN	*)))	***
baskervilles07	122	6	,	,	,	*	***
baskervilles07	122	7	the	the	DT	(NP(NP*	***
baskervilles07	122	8	moor	moor	NN	*)	***
baskervilles07	122	9	,	,	,	*	***
baskervilles07	122	10	''	''	''	*)	***
baskervilles07	122	11	said	say	VBD	(VP*	***
baskervilles07	122	12	he	he	PRP	(SBAR(S(NP*)	***
baskervilles07	122	13	,	,	,	*	***
baskervilles07	122	14	looking	look	VBG	(S(VP*	***
baskervilles07	122	15	round	round	NN	(NP*)	***
baskervilles07	122	16	over	over	IN	(PP*	***
baskervilles07	122	17	the	the	DT	(NP(NP*	***
baskervilles07	122	18	undulating	undulating	VBG	*	***
baskervilles07	122	19	downs	down	NNS	*)	***
baskervilles07	122	20	,	,	,	*	***
baskervilles07	122	21	long	long	JJ	(NP*	***
baskervilles07	122	22	green	green	JJ	*	***
baskervilles07	122	23	rollers	roller	NNS	*)	***
baskervilles07	122	24	,	,	,	*))	***
baskervilles07	122	25	with	with	IN	(PP*	***
baskervilles07	122	26	crests	crest	NNS	(NP(NP*)	***
baskervilles07	122	27	of	of	IN	(PP*	***
baskervilles07	122	28	jagged	jag	JJ	(NP*	***
baskervilles07	122	29	granite	granite	NN	*))	***
baskervilles07	122	30	foaming	foam	VBG	(VP*	***
baskervilles07	122	31	up	up	RP	(PRT*)	***
baskervilles07	122	32	into	into	IN	(PP*	***
baskervilles07	122	33	fantastic	fantastic	JJ	(ADJP*)))))))	***
baskervilles07	122	34	surges	surge	VBZ	(VP*))))	***
baskervilles07	122	35	.	.	.	*)	***

baskervilles07	123	0	``	``	``	(S*	***
baskervilles07	123	1	You	You	PRP	(NP*)	***
baskervilles07	123	2	never	never	RB	(ADVP*)	***
baskervilles07	123	3	tire	tire	NN	(VP*	***
baskervilles07	123	4	of	of	IN	(PP*	***
baskervilles07	123	5	the	the	DT	(NP*	***
baskervilles07	123	6	moor	moor	NN	*)))	***
baskervilles07	123	7	.	.	.	*)	***

baskervilles07	124	0	You	You	PRP	(S(NP*)	***
baskervilles07	124	1	can	can	MD	(VP*	***
baskervilles07	124	2	not	not	RB	*	***
baskervilles07	124	3	think	think	VB	(VP*	***
baskervilles07	124	4	the	the	DT	(NP(NP*	***
baskervilles07	124	5	wonderful	wonderful	JJ	*	***
baskervilles07	124	6	secrets	secret	NNS	*)	***
baskervilles07	124	7	which	which	WDT	(SBAR(WHNP*)	***
baskervilles07	124	8	it	it	PRP	(S(NP*)	***
baskervilles07	124	9	contains	contain	VBZ	(VP*))))))	***
baskervilles07	124	10	.	.	.	*)	***

baskervilles07	125	0	It	It	PRP	(S(NP*)	***
baskervilles07	125	1	is	be	VBZ	(VP*	***
baskervilles07	125	2	so	so	RB	(ADJP(ADJP*	***
baskervilles07	125	3	vast	vast	JJ	*)	***
baskervilles07	125	4	,	,	,	*	***
baskervilles07	125	5	and	and	CC	*	***
baskervilles07	125	6	so	so	RB	(ADJP*	***
baskervilles07	125	7	barren	barren	JJ	*)	***
baskervilles07	125	8	,	,	,	*	***
baskervilles07	125	9	and	and	CC	*	***
baskervilles07	125	10	so	so	RB	(ADJP*	***
baskervilles07	125	11	mysterious	mysterious	JJ	*)))	***
baskervilles07	125	12	.	.	.	*	***
baskervilles07	125	13	''	''	''	*)	***

baskervilles07	126	0	``	``	``	(S*	***
baskervilles07	126	1	You	You	PRP	(NP*)	***
baskervilles07	126	2	know	know	VBP	(VP*	***
baskervilles07	126	3	it	it	PRP	(NP*)	***
baskervilles07	126	4	well	well	RB	(ADVP*)	***
baskervilles07	126	5	,	,	,	*	***
baskervilles07	126	6	then	then	RB	(ADVP*))	***
baskervilles07	126	7	?	?	.	*	***
baskervilles07	126	8	''	''	''	*)	***

baskervilles07	127	0	``	``	``	(S*	***
baskervilles07	127	1	I	I	PRP	(NP*)	***
baskervilles07	127	2	have	have	VBP	(VP*	***
baskervilles07	127	3	only	only	RB	(ADVP*)	***
baskervilles07	127	4	been	be	VBN	(VP*	***
baskervilles07	127	5	here	here	RB	(ADVP*	***
baskervilles07	127	6	two	two	CD	(NP*	***
baskervilles07	127	7	years	year	NNS	*))))	***
baskervilles07	127	8	.	.	.	*)	***

baskervilles07	128	0	The	The	DT	(S(NP*	***
baskervilles07	128	1	residents	resident	NNS	*)	***
baskervilles07	128	2	would	would	MD	(VP*	***
baskervilles07	128	3	call	call	VB	(VP*	***
baskervilles07	128	4	me	me	PRP	(NP*)	***
baskervilles07	128	5	a	a	DT	(NP*	***
baskervilles07	128	6	newcomer	newcomer	NN	*)))	***
baskervilles07	128	7	.	.	.	*)	***

baskervilles07	129	0	We	We	PRP	(S(NP*)	***
baskervilles07	129	1	came	come	VBD	(VP*	***
baskervilles07	129	2	shortly	shortly	RB	(SBAR(ADVP*)	***
baskervilles07	129	3	after	after	IN	*	***
baskervilles07	129	4	Sir	Sir	NNP	(S(NP*	***
baskervilles07	129	5	Charles	Charles	NNP	*)	***
baskervilles07	129	6	settled	settle	VBD	(VP*))))	***
baskervilles07	129	7	.	.	.	*)	***

baskervilles07	130	0	But	But	CC	(S*	***
baskervilles07	130	1	my	my	PRP$	(NP*	***
baskervilles07	130	2	tastes	taste	NNS	*)	***
baskervilles07	130	3	led	lead	VBD	(VP*	***
baskervilles07	130	4	me	me	PRP	(S(S(NP*)	***
baskervilles07	130	5	to	to	TO	(VP*	***
baskervilles07	130	6	explore	explore	VB	(VP*	***
baskervilles07	130	7	every	every	DT	(NP(NP*	***
baskervilles07	130	8	part	part	NN	*)	***
baskervilles07	130	9	of	of	IN	(PP*	***
baskervilles07	130	10	the	the	DT	(NP*	***
baskervilles07	130	11	country	country	NN	*	***
baskervilles07	130	12	round	round	NN	*))))))	***
baskervilles07	130	13	,	,	,	*	***
baskervilles07	130	14	and	and	CC	*	***
baskervilles07	130	15	I	I	PRP	(S(NP*)	***
baskervilles07	130	16	should	should	MD	(VP*	***
baskervilles07	130	17	think	think	VB	(VP*	***
baskervilles07	130	18	that	that	IN	(SBAR*	***
baskervilles07	130	19	there	there	EX	(S(NP*)	***
baskervilles07	130	20	are	be	VBP	(VP*	***
baskervilles07	130	21	few	few	JJ	(NP(NP*	***
baskervilles07	130	22	men	man	NNS	*)	***
baskervilles07	130	23	who	who	WP	(SBAR(WHNP*)	***
baskervilles07	130	24	know	know	VBP	(S(VP*	***
baskervilles07	130	25	it	it	PRP	(NP*)	***
baskervilles07	130	26	better	well	RB	(ADVP(ADVP*)	***
baskervilles07	130	27	than	than	IN	(SBAR*	***
baskervilles07	130	28	I	I	PRP	(S(NP*)	***
baskervilles07	130	29	do	do	VBP	(VP*))))))))))))))))	***
baskervilles07	130	30	.	.	.	*	***
baskervilles07	130	31	''	''	''	*)	***

baskervilles07	131	0	``	``	``	(SQ*	***
baskervilles07	131	1	Is	Be	VBZ	*	***
baskervilles07	131	2	it	it	PRP	(NP*)	***
baskervilles07	131	3	hard	hard	RB	(ADVP*)	***
baskervilles07	131	4	to	to	TO	(VP*	***
baskervilles07	131	5	know	know	VB	(VP*))	***
baskervilles07	131	6	?	?	.	*	***
baskervilles07	131	7	''	''	''	*)	***

baskervilles07	132	0	``	``	``	(FRAG*	***
baskervilles07	132	1	Very	Very	RB	(ADJP*	***
baskervilles07	132	2	hard	hard	JJ	*)	***
baskervilles07	132	3	.	.	.	*)	***

baskervilles07	133	0	You	You	PRP	(S(NP*)	***
baskervilles07	133	1	see	see	VB	(VP*	***
baskervilles07	133	2	,	,	,	*	***
baskervilles07	133	3	for	for	IN	(PP*	***
baskervilles07	133	4	example	example	NN	(NP*))	***
baskervilles07	133	5	,	,	,	*	***
baskervilles07	133	6	this	this	DT	(NP(NP*	***
baskervilles07	133	7	great	great	JJ	*	***
baskervilles07	133	8	plain	plain	NN	*)	***
baskervilles07	133	9	to	to	TO	(PP*	***
baskervilles07	133	10	the	the	DT	(NP(NP*	***
baskervilles07	133	11	north	north	NN	*)	***
baskervilles07	133	12	here	here	RB	(ADVP*)	***
baskervilles07	133	13	with	with	IN	(PP*	***
baskervilles07	133	14	the	the	DT	(NP(NP*	***
baskervilles07	133	15	queer	queer	JJ	*	***
baskervilles07	133	16	hills	hill	NNS	*)	***
baskervilles07	133	17	breaking	break	VBG	(VP*	***
baskervilles07	133	18	out	out	IN	(PP*	***
baskervilles07	133	19	of	of	IN	(PP*	***
baskervilles07	133	20	it	it	PRP	(NP*))))))))))	***
baskervilles07	133	21	.	.	.	*)	***

baskervilles07	134	0	Do	Do	VBP	(SQ*	***
baskervilles07	134	1	you	you	PRP	(NP*)	***
baskervilles07	134	2	observe	observe	VB	(VP*	***
baskervilles07	134	3	anything	anything	NN	(NP(NP*)	***
baskervilles07	134	4	remarkable	remarkable	JJ	(ADJP*	***
baskervilles07	134	5	about	about	IN	(PP*	***
baskervilles07	134	6	that	that	DT	(NP*)))))	***
baskervilles07	134	7	?	?	.	*	***
baskervilles07	134	8	''	''	''	*)	***

baskervilles07	135	0	``	``	``	(S*	***
baskervilles07	135	1	It	It	PRP	(NP*)	***
baskervilles07	135	2	would	would	MD	(VP*	***
baskervilles07	135	3	be	be	VB	(VP*	***
baskervilles07	135	4	a	a	DT	(NP(NP*	***
baskervilles07	135	5	rare	rare	JJ	*	***
baskervilles07	135	6	place	place	NN	*)	***
baskervilles07	135	7	for	for	IN	(PP*	***
baskervilles07	135	8	a	a	DT	(NP*	***
baskervilles07	135	9	gallop	gallop	NN	*)))))	***
baskervilles07	135	10	.	.	.	*	***
baskervilles07	135	11	''	''	''	*)	***

baskervilles07	136	0	``	``	``	(S*	***
baskervilles07	136	1	You	You	PRP	(NP*)	***
baskervilles07	136	2	would	would	MD	(VP*	***
baskervilles07	136	3	naturally	naturally	RB	(VP(ADVP*)	***
baskervilles07	136	4	think	think	VB	*	***
baskervilles07	136	5	so	so	RB	(ADVP*)	***
baskervilles07	136	6	and	and	CC	(SBAR*	***
baskervilles07	136	7	the	the	DT	(S(NP*	***
baskervilles07	136	8	thought	thought	NN	*)	***
baskervilles07	136	9	has	have	VBZ	(VP*	***
baskervilles07	136	10	cost	cost	VBN	(VP*	***
baskervilles07	136	11	several	several	JJ	(NP(NP*	***
baskervilles07	136	12	their	their	PRP$	*	***
baskervilles07	136	13	lives	life	NNS	*)	***
baskervilles07	136	14	before	before	IN	(PP*	***
baskervilles07	136	15	now	now	RB	(NP*)))))))))	***
baskervilles07	136	16	.	.	.	*)	***

baskervilles07	137	0	You	You	PRP	(S(NP*)	***
baskervilles07	137	1	notice	notice	VBP	(VP*	***
baskervilles07	137	2	those	those	DT	(NP(NP*	***
baskervilles07	137	3	bright	bright	JJ	*	***
baskervilles07	137	4	green	green	JJ	*	***
baskervilles07	137	5	spots	spot	NNS	*)	***
baskervilles07	137	6	scattered	scatter	VBN	(VP*	***
baskervilles07	137	7	thickly	thickly	RB	(ADVP*)	***
baskervilles07	137	8	over	over	IN	(PP*	***
baskervilles07	137	9	it	it	PRP	(NP*)))))	***
baskervilles07	137	10	?	?	.	*	***
baskervilles07	137	11	''	''	''	*)	***

baskervilles07	138	0	``	``	``	(S*	***
baskervilles07	138	1	Yes	Yes	UH	(INTJ*)	***
baskervilles07	138	2	,	,	,	*	***
baskervilles07	138	3	they	they	PRP	(NP*)	***
baskervilles07	138	4	seem	seem	VBP	(VP*	***
baskervilles07	138	5	more	more	RBR	(ADJP*	***
baskervilles07	138	6	fertile	fertile	JJ	*	***
baskervilles07	138	7	than	than	IN	(PP*	***
baskervilles07	138	8	the	the	DT	(NP*	***
baskervilles07	138	9	rest	rest	NN	*))))	***
baskervilles07	138	10	.	.	.	*	***
baskervilles07	138	11	''	''	''	*)	***

baskervilles07	139	0	Stapleton	Stapleton	NNP	(S(NP*)	***
baskervilles07	139	1	laughed	laugh	VBD	(VP*)	***
baskervilles07	139	2	.	.	.	*)	***

baskervilles07	140	0	``	``	``	(SINV*	***
baskervilles07	140	1	That	That	DT	(S(NP*)	***
baskervilles07	140	2	is	be	VBZ	(VP*	***
baskervilles07	140	3	the	the	DT	(NP*	***
baskervilles07	140	4	great	great	JJ	*	***
baskervilles07	140	5	Grimpen	Grimpen	NNP	*	***
baskervilles07	140	6	Mire	Mire	NN	*)))	***
baskervilles07	140	7	,	,	,	*	***
baskervilles07	140	8	''	''	''	*	***
baskervilles07	140	9	said	say	VBD	(VP*)	***
baskervilles07	140	10	he	he	PRP	(NP*)	***
baskervilles07	140	11	.	.	.	*)	***

baskervilles07	141	0	``	``	``	(S*	***
baskervilles07	141	1	A	A	DT	(NP*	***
baskervilles07	141	2	false	false	JJ	*	***
baskervilles07	141	3	step	step	NN	*	***
baskervilles07	141	4	yonder	yonder	NN	*)	***
baskervilles07	141	5	means	mean	VBZ	(VP*	***
baskervilles07	141	6	death	death	NN	(ADVP*	***
baskervilles07	141	7	to	to	TO	*	***
baskervilles07	141	8	man	man	NN	*	***
baskervilles07	141	9	or	or	CC	*	***
baskervilles07	141	10	beast	beast	NN	*))	***
baskervilles07	141	11	.	.	.	*)	***

baskervilles07	142	0	Only	Only	RB	(S(NP*	***
baskervilles07	142	1	yesterday	yesterday	NN	*)	***
baskervilles07	142	2	I	I	PRP	(NP*)	***
baskervilles07	142	3	saw	see	VBD	(VP*	***
baskervilles07	142	4	one	one	CD	(S(NP(NP*)	***
baskervilles07	142	5	of	of	IN	(PP*	***
baskervilles07	142	6	the	the	DT	(NP*	***
baskervilles07	142	7	moor	moor	NN	*	***
baskervilles07	142	8	ponies	pony	NNS	*)))	***
baskervilles07	142	9	wander	wander	VB	(VP*	***
baskervilles07	142	10	into	into	IN	(PP*	***
baskervilles07	142	11	it	it	PRP	(NP*)))))	***
baskervilles07	142	12	.	.	.	*)	***

baskervilles07	143	0	He	He	PRP	(S(NP*)	***
baskervilles07	143	1	never	never	RB	(ADVP*)	***
baskervilles07	143	2	came	come	VBD	(VP*	***
baskervilles07	143	3	out	out	RP	(PRT*))	***
baskervilles07	143	4	.	.	.	*)	***

baskervilles07	144	0	I	I	PRP	(S(S(NP*)	***
baskervilles07	144	1	saw	see	VBD	(VP*	***
baskervilles07	144	2	his	his	PRP$	(NP*	***
baskervilles07	144	3	head	head	NN	*)	***
baskervilles07	144	4	for	for	IN	(PP*	***
baskervilles07	144	5	quite	quite	RB	(NP*	***
baskervilles07	144	6	a	a	DT	*	***
baskervilles07	144	7	long	long	JJ	*	***
baskervilles07	144	8	time	time	NN	*))	***
baskervilles07	144	9	craning	crane	VBG	(PP*	***
baskervilles07	144	10	out	out	IN	(PP*	***
baskervilles07	144	11	of	of	IN	(PP*	***
baskervilles07	144	12	the	the	DT	(NP*	***
baskervilles07	144	13	bog-hole	bog-hole	NN	*))))))	***
baskervilles07	144	14	,	,	,	*	***
baskervilles07	144	15	but	but	CC	*	***
baskervilles07	144	16	it	it	PRP	(S(NP*)	***
baskervilles07	144	17	sucked	suck	VBD	(VP*	***
baskervilles07	144	18	him	him	PRP	(NP*)	***
baskervilles07	144	19	down	down	RB	(ADVP*	***
baskervilles07	144	20	at	at	IN	*	***
baskervilles07	144	21	last	last	JJ	*)))	***
baskervilles07	144	22	.	.	.	*)	***

baskervilles07	145	0	Even	Even	RB	(S(S(PP(ADVP*)	***
baskervilles07	145	1	in	in	IN	*	***
baskervilles07	145	2	dry	dry	JJ	(NP*	***
baskervilles07	145	3	seasons	season	NNS	*))	***
baskervilles07	145	4	it	it	PRP	(NP*)	***
baskervilles07	145	5	is	be	VBZ	(VP*	***
baskervilles07	145	6	a	a	DT	(NP*	***
baskervilles07	145	7	danger	danger	NN	*	***
baskervilles07	145	8	to	to	TO	(S(VP*	***
baskervilles07	145	9	cross	cross	VB	(VP*	***
baskervilles07	145	10	it	it	PRP	(NP*)))))))	***
baskervilles07	145	11	,	,	,	*	***
baskervilles07	145	12	but	but	CC	*	***
baskervilles07	145	13	after	after	IN	(S(PP*	***
baskervilles07	145	14	these	these	DT	(NP*	***
baskervilles07	145	15	autumn	autumn	NN	*	***
baskervilles07	145	16	rains	rain	NNS	*))	***
baskervilles07	145	17	it	it	PRP	(NP*)	***
baskervilles07	145	18	is	be	VBZ	(VP*	***
baskervilles07	145	19	an	an	DT	(NP*	***
baskervilles07	145	20	awful	awful	JJ	*	***
baskervilles07	145	21	place	place	NN	*)))	***
baskervilles07	145	22	.	.	.	*)	***

baskervilles07	146	0	And	And	CC	(S*	***
baskervilles07	146	1	yet	yet	RB	(ADVP*)	***
baskervilles07	146	2	I	I	PRP	(NP*)	***
baskervilles07	146	3	can	can	MD	(VP*	***
baskervilles07	146	4	find	find	VB	(VP*	***
baskervilles07	146	5	my	my	PRP$	(NP*	***
baskervilles07	146	6	way	way	NN	*)	***
baskervilles07	146	7	to	to	TO	(PP*	***
baskervilles07	146	8	the	the	DT	(NP(NP*	***
baskervilles07	146	9	very	very	JJ	*	***
baskervilles07	146	10	heart	heart	NN	*)	***
baskervilles07	146	11	of	of	IN	(PP*	***
baskervilles07	146	12	it	it	PRP	(NP(NP*)	***
baskervilles07	146	13	and	and	CC	*	***
baskervilles07	146	14	return	return	NN	(NP(NP*)	***
baskervilles07	146	15	alive	alive	JJ	(ADJP*))))))))	***
baskervilles07	146	16	.	.	.	*)	***

baskervilles07	147	0	By	By	IN	(S(PP*	***
baskervilles07	147	1	George	George	NNP	(NP*))	***
baskervilles07	147	2	,	,	,	*	***
baskervilles07	147	3	there	there	EX	(NP*)	***
baskervilles07	147	4	is	be	VBZ	(VP*	***
baskervilles07	147	5	another	another	DT	(NP(NP*)	***
baskervilles07	147	6	of	of	IN	(PP*	***
baskervilles07	147	7	those	those	DT	(NP*	***
baskervilles07	147	8	miserable	miserable	JJ	*	***
baskervilles07	147	9	ponies	pony	NNS	*))))	***
baskervilles07	147	10	!	!	.	*	***
baskervilles07	147	11	''	''	''	*)	***

baskervilles07	148	0	Something	Something	NN	(S(NP*	***
baskervilles07	148	1	brown	brown	JJ	*)	***
baskervilles07	148	2	was	be	VBD	(VP*	***
baskervilles07	148	3	rolling	roll	VBG	(VP*	***
baskervilles07	148	4	and	and	CC	*	***
baskervilles07	148	5	tossing	toss	VBG	*	***
baskervilles07	148	6	among	among	IN	(PP*	***
baskervilles07	148	7	the	the	DT	(NP*	***
baskervilles07	148	8	green	green	JJ	*	***
baskervilles07	148	9	sedges	sedge	NNS	*))))	***
baskervilles07	148	10	.	.	.	*)	***

baskervilles07	149	0	Then	Then	RB	(S*	***
baskervilles07	149	1	a	a	DT	(NP(NP(NP*	***
baskervilles07	149	2	long	long	JJ	*	***
baskervilles07	149	3	,	,	,	*	***
baskervilles07	149	4	agonized	agonize	JJ	*	***
baskervilles07	149	5	,	,	,	*	***
baskervilles07	149	6	writhing	writhe	VBG	(ADJP*)	***
baskervilles07	149	7	neck	neck	NN	*	***
baskervilles07	149	8	shot	shot	NN	*)	***
baskervilles07	149	9	upward	upward	RB	(ADVP*))	***
baskervilles07	149	10	and	and	CC	*	***
baskervilles07	149	11	a	a	DT	(NP*	***
baskervilles07	149	12	dreadful	dreadful	JJ	*	***
baskervilles07	149	13	cry	cry	NN	*))	***
baskervilles07	149	14	echoed	echo	VBD	(VP*	***
baskervilles07	149	15	over	over	RP	(PRT*)	***
baskervilles07	149	16	the	the	DT	(NP*	***
baskervilles07	149	17	moor	moor	NN	*))	***
baskervilles07	149	18	.	.	.	*)	***

baskervilles07	150	0	It	It	PRP	(S(S(NP*)	***
baskervilles07	150	1	turned	turn	VBD	(VP*	***
baskervilles07	150	2	me	me	PRP	(NP*	***
baskervilles07	150	3	cold	cold	JJ	*)	***
baskervilles07	150	4	with	with	IN	(PP*	***
baskervilles07	150	5	horror	horror	NN	(NP*))))	***
baskervilles07	150	6	,	,	,	*	***
baskervilles07	150	7	but	but	CC	*	***
baskervilles07	150	8	my	my	PRP$	(S(NP(NP*	***
baskervilles07	150	9	companion	companion	NN	*	***
baskervilles07	150	10	's	's	POS	*)	***
baskervilles07	150	11	nerves	nerve	NNS	*)	***
baskervilles07	150	12	seemed	seem	VBD	(VP*	***
baskervilles07	150	13	to	to	TO	(S(VP*	***
baskervilles07	150	14	be	be	VB	(VP*	***
baskervilles07	150	15	stronger	strong	JJR	(ADJP(ADJP*)	***
baskervilles07	150	16	than	than	IN	(PP*	***
baskervilles07	150	17	mine	mine	NN	(NP*))))))))	***
baskervilles07	150	18	.	.	.	*)	***

baskervilles07	151	0	``	``	``	(SINV*	***
baskervilles07	151	1	It	It	PRP	(S(NP*)	***
baskervilles07	151	2	's	'	VBZ	(VP*	***
baskervilles07	151	3	gone	go	VBN	(ADJP*)))	***
baskervilles07	151	4	!	!	.	*	***
baskervilles07	151	5	''	''	''	*	***
baskervilles07	151	6	said	say	VBD	(VP*)	***
baskervilles07	151	7	he	he	PRP	(NP*)	***
baskervilles07	151	8	.	.	.	*)	***

baskervilles07	152	0	``	``	``	(S*	***
baskervilles07	152	1	The	The	DT	(NP*	***
baskervilles07	152	2	mire	mire	NN	*)	***
baskervilles07	152	3	has	have	VBZ	(VP*	***
baskervilles07	152	4	him	him	PRP	(NP*))	***
baskervilles07	152	5	.	.	.	*)	***

